instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
sst2_validation_000312,sst2,eu.amazon.nova-pro-v1:0,negative,positive,0.85,False,False,1554,453,c4f7026cf0a8528a,0.6,,1.0,,0.6,,1.0,,1.0,,1.0,,0.12599999999999997,,,0.6,1.0,0.46853333333334723,0.13146666666665274,0.4730000000000145,0.12699999999998546,0.6,,2,1.0,1.0,,,1,False,0,True,True,False,True,negative,True,True,False,True,3,3
sst2_validation_000498,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1095,360,5f77cecbddbdff28,,,,0.3333333333333333,0.375,0.4,,,,0.75,1.0,0.6666666666666666,,,,0.36944444444444446,0.8055555555555555,0.33514074074074157,0.03430370370370289,,,0.375,0.4,2,0.2887096774193548,,0.2887096774193548,,1,False,2,True,True,False,False,negative,False,True,True,True,2,2
sst2_validation_000704,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,964,314,ea1645fe59cb3b1a,0.3333333333333333,,0.2,,0.3333333333333333,,1.0,,0.3333333333333333,,1.0,,0.08969399999999998,,,0.3333333333333333,1.0,0.2947333333333318,0.03860000000000152,0.375,-0.041666666666666685,0.3333333333333333,,2,,,,,0,False,2,False,False,False,False,,True,True,False,True,1,1
sst2_validation_000211,sst2,eu.amazon.nova-pro-v1:0,negative,positive,0.95,False,False,1406,646,feee7215259975eb,0.16666666666666666,0.5,0.6,0.0,0.16666666666666666,0.5,0.3333333333333333,1.0,0.75,0.0,0.3333333333333333,1.0,0.27916299999999994,0.0,0.5,0.26666666666666666,0.5333333333333333,0.21519333333333196,0.0514733333333347,0.22381333333333142,0.04285333333333524,0.16666666666666666,0.5,4,0.14769585253456216,-0.18548387096774202,1.0,-0.37142857142857155,3,True,0,True,True,False,False,negative,True,True,True,True,3,0
sst2_validation_000287,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1425,553,bed1fd6f76e1565c,0.5,0.1111111111111111,0.5,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.8,0.3333333333333333,0.8,0.3333333333333333,0.6,0.3333333333333333,0.2758970571428571,0.3333333333333334,0.6666666666666667,0.2650793650793651,0.48,0.17884691197690997,0.08623245310245511,0.1812497113997095,0.08382965367965559,0.4642857142857143,0.12698412698412698,4,0.10491828909899127,0.4198644106592751,-0.09742444495555345,-0.007685098406747821,3,True,0,True,True,False,False,negative,True,True,True,True,3,1
sst2_validation_000838,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1000,344,2412de35b11c862a,0.5,,0.0,,0.2,,0.6666666666666666,,0.0,,0.3333333333333333,,0.0,,,0.35,0.5,0.1661499999999968,0.18385000000000318,0.1705499999999966,0.17945000000000338,0.35,,2,0.2224034801522566,0.2224034801522566,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
sst2_validation_000474,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1139,300,aef980d489c56654,0.5,0.6666666666666666,1.0,0.25,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,0.18067499999999997,,,0.5166666666666666,0.7666666666666666,0.530899999999996,-0.014233333333329434,0.5275416666666629,-0.010874999999996304,0.5,0.6666666666666666,4,-0.11111111111111109,-0.3333333333333333,1.0,-1.0,3,True,0,True,True,False,True,positive,True,True,True,True,3,1
sst2_validation_000536,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1096,361,d1cdbcd72ce18ca6,0.25,0.25,0.3333333333333333,1.0,0.25,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.2616939999999999,,,0.4,1.0,0.09085,0.30915000000000004,0.0954,0.30460000000000004,0.25,0.25,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,1,1
sst2_validation_000253,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1552,636,8fc5af0786ea6624,,,0.42857142857142855,,,,,,0.6,,,,0.14781599999999995,,,,,,,,,,,0,,,,,0,False,0,False,False,False,False,negative,True,False,False,True,0,0
sst2_validation_000438,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1495,636,033021dbf6989281,0.5,0.4,0.4444444444444444,0.6666666666666666,0.8,0.8333333333333334,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.2866899021428571,0.0,0.5,0.64,0.9333333333333332,0.1590333136308131,0.48096668636918694,0.1584486352536351,0.48155136474636495,0.65,0.6166666666666667,4,0.8930314988716878,1.0,0.6790944966150635,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,4,4
sst2_validation_000018,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1101,353,9d30adc03789cc7c,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.18067499999999997,,,0.5999999999999999,0.8666666666666666,0.530899999999996,0.06910000000000383,0.5324249999999963,0.0675750000000036,0.5,0.6666666666666666,4,0.5555555555555556,-0.3333333333333333,1.0,1.0,3,True,0,True,True,False,True,positive,True,True,True,True,2,2
sst2_validation_000666,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1290,333,79fdd572735f0aa0,0.6666666666666666,0.25,1.0,0.3333333333333333,0.6666666666666666,0.25,1.0,0.5,1.0,0.5,1.0,0.5,0.32567499999999994,,,0.4333333333333333,0.7,0.1421833333333334,0.2911499999999999,0.14706666666666687,0.28626666666666645,0.6666666666666666,0.25,4,0.4788975021533161,1.0,0.2005813953488372,0.23611111111111108,3,True,0,True,True,False,True,negative,True,True,True,True,2,1
sst2_validation_000723,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1035,356,5f9eba5d809bcaeb,0.6,,0.5,,0.6,,1.0,,0.6666666666666666,,1.0,,0.17481599999999994,,,0.6,1.0,0.2508761904761923,0.34912380952380767,0.2540000000000017,0.34599999999999825,0.6,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000423,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,985,303,ec24084067e92b7a,0.3333333333333333,0.4,0.5,0.0,0.0,0.75,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3066939999999999,,,0.2966666666666667,0.5333333333333333,0.27072999999999536,0.025936666666671326,0.27183666666666206,0.024830000000004626,0.16666666666666666,0.575,4,0.2321428571428571,0.0,0.4642857142857142,,2,False,1,True,True,False,False,positive,True,True,True,True,2,0
sst2_validation_000436,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1116,269,aa8565930b325dea,0.6666666666666666,,0.5,,0.6666666666666666,,1.0,,0.6666666666666666,,1.0,,0.23804099999999995,,,0.6666666666666666,1.0,0.35081249999999864,0.315854166666668,0.4751041666666595,0.19156250000000713,0.6666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,True,,True,True,False,True,2,2
sst2_validation_000292,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.8,True,False,1549,502,9b7d03562092a990,0.42857142857142855,0.25,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.5,0.75,0.5,0.5,0.5,0.10534049999999999,,,0.3357142857142857,0.55,0.26450603174603293,0.07120825396825275,0.263872380952382,0.07184190476190366,0.38095238095238093,0.29166666666666663,4,0.12096589266179832,0.24089382898328002,0.0013004117519151148,0.12070343725019984,3,True,0,True,True,False,True,positive,True,True,True,True,2,2
sst2_validation_000093,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1433,681,3a8ea3a49d340287,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.25,1.0,1.0,0.6666666666666666,0.5,1.0,0.5,0.31981599999999993,,,0.5166666666666666,0.8,0.3389166666666653,0.1777500000000013,0.34338333333333193,0.17328333333333468,0.6666666666666666,0.4583333333333333,4,0.4632414369256474,1.0,0.3421052631578947,0.04761904761904753,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000748,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1061,358,a5a47fe386452d44,0.6,0.5,1.0,0.3333333333333333,0.6,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.32004099999999996,,,0.5066666666666666,0.7999999999999999,0.426433333333343,0.08023333333332361,0.43512666666667676,0.07153999999998983,0.6,0.5,4,0.07086614173228327,1.0,0.21259842519685032,-1.0000000000000004,3,True,0,True,True,False,False,positive,True,True,True,True,3,2
sst2_validation_000335,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1551,523,fba0adec78e4babf,0.4,0.14285714285714285,0.6666666666666666,0.25,0.4,0.3333333333333333,1.0,0.3333333333333333,0.8,0.5,1.0,0.6666666666666666,0.20616299999999996,0.6666666666666669,0.8333333333333335,0.30523809523809525,0.7,0.1681350000000008,0.13710309523809444,0.19033738095238212,0.11490071428571313,0.4,0.23809523809523808,4,0.43721869731092283,1.0,0.0917979359043997,0.2198581560283688,3,True,0,True,True,False,True,positive,True,True,True,True,2,1
sst2_validation_000810,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,961,291,03f7b238d7edcc3e,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.23804099999999995,,,0.7333333333333332,1.0,0.27661666666666646,0.4567166666666667,0.2788666666666664,0.4544666666666668,0.6666666666666666,0.6666666666666666,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,2,2
sst2_validation_000016,sst2,eu.amazon.nova-pro-v1:0,positive,negative,0.9,False,False,994,306,e9bbc86998c22d36,0.4,,0.2,,0.4,,0.6666666666666666,,0.3333333333333333,,0.6666666666666666,,0.24781599999999998,,,0.4,0.6666666666666666,0.29554583333332946,0.10445416666667057,0.30947083333332726,0.09052916666667277,0.4,,2,0.22834645669291334,0.22834645669291334,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
sst2_validation_000037,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1185,442,7567478050e2ae41,0.1111111111111111,,0.25,,0.1111111111111111,,0.2,,0.4,,0.2,,0.08969399999999998,,,0.1111111111111111,0.2,0.2003154761904735,-0.08920436507936239,0.2196428571428548,-0.1085317460317437,0.1111111111111111,,2,-0.10971833765456039,-0.10971833765456039,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
sst2_validation_000370,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1238,425,5f2f6aa550d2b1ad,0.5,0.8,0.6,0.4,0.5,0.5,1.0,1.0,0.75,1.0,1.0,0.75,0.26604099999999997,,,0.54,0.95,0.18414833333333144,0.35585166666666856,0.19026142857142664,0.3497385714285734,0.5,0.65,4,0.9100408905043161,1.0,0.7301226715129486,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,3,2
sst2_validation_000179,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1077,251,f2372e9b7e6e74df,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.27099999999999996,,,0.6,1.0,0.6000000000000018,-1.7763568394002505e-15,0.6000000000000018,-1.7763568394002505e-15,1.0,0.3333333333333333,4,,,,,0,False,5,True,True,False,True,negative,True,True,True,True,3,1
sst2_validation_000087,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,982,328,3c98487199a7acd8,0.4,,0.5,,0.75,,0.6666666666666666,,0.6666666666666666,,1.0,,0.16169399999999998,,,0.575,0.8333333333333333,0.3481708333333254,0.22682916666667458,0.345812499999992,0.22918750000000798,0.575,,2,0.5640569395017794,0.5640569395017794,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000460,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1597,551,70580af8712972eb,0.3333333333333333,0.4444444444444444,0.25,0.3,0.6666666666666666,0.375,0.5,0.6666666666666666,0.5,0.5,1.0,0.75,0.22302999999999992,,,0.42388888888888887,0.6833333333333333,0.2521062481962483,0.1717826406926406,0.25338613636363627,0.1705027525252526,0.5,0.4097222222222222,4,0.31105402618239464,0.5477179640648288,0.36197889578375775,0.023465218698597374,3,True,0,True,True,False,True,negative,True,True,True,True,3,2
sst2_validation_000709,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1059,335,91e8af20a3c1bb12,0.0,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.17481599999999994,,,0.26666666666666666,0.4,0.22524166666666529,0.04142500000000138,0.2303416666666655,0.03632500000000116,0.0,0.6666666666666666,4,0.06848037310532451,-0.3493975903614458,1.0,-0.44516129032258067,3,True,0,True,True,False,False,positive,True,True,True,True,2,0
sst2_validation_000640,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1079,368,06c19004ba3e7104,0.25,0.4,0.16666666666666666,0.0,0.3333333333333333,0.2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.20844999999999997,,,0.23666666666666666,0.6,0.1848916666666656,0.05177500000000107,0.18980333333333213,0.046863333333334534,0.29166666666666663,0.30000000000000004,4,0.15813806406729278,1.0,0.07441419220187835,-0.6000000000000001,3,True,0,True,True,False,False,negative,True,True,True,True,1,0
sst2_validation_000298,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1171,295,2fe04b884084f370,0.75,,0.2,,0.4,,1.0,,0.3333333333333333,,0.6666666666666666,,0.07146899999999999,,,0.575,0.8333333333333333,0.4233041666666558,0.15169583333334413,0.43091666666665573,0.14408333333334422,0.575,,2,0.4642857142857142,0.4642857142857142,,,1,False,0,False,False,False,True,,True,True,False,True,1,1
sst2_validation_000663,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1122,419,3e0501d49276b7f2,,,0.42857142857142855,,,,,,0.6,,,,0.24781599999999998,,,,,,,,,,,0,,,,,0,False,0,False,False,False,False,,True,False,False,True,0,0
sst2_validation_000105,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1307,474,efc09acfe33516ee,0.0,0.5,0.375,0.0,0.0,0.6,0.0,1.0,0.6,0.0,0.0,1.0,0.23621849999999991,,,0.22000000000000003,0.4,0.10541214285714302,0.114587857142857,0.10893809523809536,0.11106190476190467,0.0,0.55,4,0.08333333333333337,-0.4999999999999999,1.0,-0.25,3,True,1,True,True,False,False,positive,True,True,True,True,3,0
sst2_validation_000684,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1193,429,06a7bd8e95b88899,0.4,0.25,0.5,0.2,0.4,0.25,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.19304099999999996,,,0.3,0.5666666666666667,0.28644999999999626,0.013550000000003726,0.2871549999999962,0.01284500000000377,0.4,0.25,4,-0.026467486955240798,0.12811387900355886,0.027777777777777683,-0.23529411764705893,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000787,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,995,316,f5043880e0e87da9,0.5,0.2,0.5,0.5,1.0,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.2616939999999999,,,0.54,0.6666666666666666,0.30585000000000034,0.2341499999999997,0.31375000000000103,0.226249999999999,0.75,0.35,4,0.3306010928961749,0.6413934426229508,0.06762295081967218,0.2827868852459017,3,True,0,True,True,False,False,positive,True,True,True,True,3,1
sst2_validation_000844,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1136,376,c11dcea777dde7ca,0.375,1.0,1.0,0.375,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36504099999999995,,,0.625,1.0,0.22443888888888996,0.40056111111111004,0.33193999999999885,0.29306000000000115,0.375,1.0,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,3,3
sst2_validation_000822,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,823,204,7bba762543bf04a2,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0,,,,,0,False,1,False,False,False,False,,True,True,False,False,0,0
sst2_validation_000669,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1074,364,c90267a71ead8e55,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.20669399999999993,,,0.7333333333333332,1.0,0.1774,0.5559333333333332,0.18026666666666677,0.5530666666666664,0.6666666666666666,0.6666666666666666,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,2,2
sst2_validation_000128,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1196,464,3da3888ff3326dff,0.25,0.2222222222222222,0.42857142857142855,0.45454545454545453,0.25,0.2222222222222222,0.6,0.4,0.6,0.8333333333333334,0.6,0.4,0.14781599999999995,,,0.27979797979797977,0.5666666666666667,0.3048110977911024,-0.025013117993122613,0.31093380175380647,-0.031135821955826704,0.25,0.2222222222222222,4,-0.028701779830262102,-0.38589349930843686,-0.058255759672680305,0.3580439194903309,3,True,0,True,True,False,False,negative,True,True,True,True,5,0
sst2_validation_000670,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1001,271,50f5b42b5c34d301,0.2857142857142857,,0.5,,0.2857142857142857,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.3066939999999999,,,0.2857142857142857,0.6666666666666666,0.26379464285714105,0.02191964285714465,0.4144464285714341,-0.1287321428571484,0.2857142857142857,,2,0.09319899244332484,0.09319899244332484,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000581,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1375,435,b3c8a13e66c11280,0.4,1.0,0.3333333333333333,0.4,0.75,0.3333333333333333,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.13545,,,0.5766666666666667,0.7666666666666666,0.24996166666666814,0.3267049999999985,0.25281047619047736,0.3238561904761893,0.575,0.6666666666666666,4,0.5122019777992718,0.6645367412140575,0.5429957097556426,0.32907348242811507,3,True,0,True,True,False,True,positive,True,True,True,True,2,2
sst2_validation_000866,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1883,727,be2e8afd37e2477f,0.2857142857142857,0.375,0.8333333333333334,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6,1.0,0.3333333333333333,0.6666666666666666,0.6,0.3404925,0.6,0.8,0.3130952380952381,0.5733333333333334,0.2019369047619053,0.1111583333333328,0.2069481746031751,0.10614706349206299,0.30952380952380953,0.4017857142857143,4,0.17501130296832013,0.3561010986747991,0.23093135144095628,-0.06199854121079493,3,True,0,True,True,False,False,negative,True,True,True,True,4,1
sst2_validation_000665,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,1797,368,3c96c3fc1045fafc,0.2,,0.6,,0.5,,0.5,,0.75,,1.0,,0.2986749999999999,,,0.35,0.75,0.1719749999999966,0.17802500000000337,0.1832499999999964,0.1667500000000036,0.35,,2,0.5408163265306123,0.5408163265306123,,,1,False,0,False,False,False,True,positive,True,True,False,True,1,1
sst2_validation_000657,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,1073,248,b68aba988a2aa373,0.6,0.6666666666666666,1.0,0.4,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.36504099999999995,,,0.5866666666666667,1.0,0.22794000000000114,0.35872666666666553,0.3270342857142888,0.2596323809523779,0.6,0.6666666666666666,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,3,2
sst2_validation_000361,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,1706,340,53ae850b6f80a8dd,0.0,,0.3333333333333333,,0.2,,0.0,,0.5,,0.5,,0.20844999999999997,,,0.1,0.25,0.15652499999999697,-0.05652499999999697,0.17777499999999652,-0.07777499999999651,0.1,,2,-0.164021164021164,-0.164021164021164,,,1,False,0,False,False,False,True,negative,True,True,False,True,0,0
sst2_validation_000394,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,1513,467,67a8763d00facc6b,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.6,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.39034154285714273,,,0.47619047619047616,1.0,0.11058023809523784,0.3656102380952383,0.12334273809523777,0.3528477380952384,0.5142857142857142,0.34285714285714286,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,3,2
